A_T,A_Ax,A_Ay,A_Az,A_Gx,A_Gy,A_Gz,B_T,B_Ax,B_Ay,B_Az,B_Gx,B_Gy,B_Gz,angle
1.95,0.446289063,-0.308105469,-0.844238281,-1.951219559,-0.731707335,-1.951219559,1.95,-0.409667969,0.320800781,-0.874023438,-0.609756112,-0.182926834,-3.658536673,180
2,0.426757813,-0.280273438,-0.853515625,1.036585331,2.317073107,-0.670731723,2,-0.399414063,0.322753906,-0.862792969,-7.865853786,3.109755993,-1.341463447,180
2.05,0.456054688,-0.30078125,-0.860839844,0.121951222,-0.548780501,-0.182926834,2.05,-0.404785156,0.328613281,-0.825683594,-3.292682886,2.317073107,-2.682926893,180
2.1,0.461914063,-0.26953125,-0.84765625,1.463414669,-1.097561002,0.243902445,2.1,-0.416992188,0.342773438,-0.855957031,-0.792682946,0.914634168,-1.097561002,180
2.15,0.4296875,-0.288574219,-0.860839844,-6.341463566,-3.231707335,-2.682926893,2.15,-0.396484375,0.326171875,-0.860351563,5.121951103,0.48780489,0.914634168,180
2.2,0.428710938,-0.2890625,-0.854492188,1.829268336,-0.792682946,1.707317114,2.2,-0.405273438,0.29296875,-0.875,2.439024448,0.304878056,0.914634168,180
2.25,0.447753906,-0.28125,-0.861328125,-3.170731783,-1.768292665,-0.304878056,2.25,-0.400878906,0.342773438,-0.829589844,-6.585365772,5.792683125,0.243902445,180
2.3,0.442382813,-0.285644531,-0.853515625,-2.01219511,-2.5,0.914634168,2.3,-0.413574219,0.323242188,-0.846679688,6.829268456,-0.48780489,-0.182926834,180
2.35,0.419921875,-0.278808594,-0.844726563,1.097561002,0.182926834,1.097561002,2.35,-0.403808594,0.306152344,-0.870117188,-1.219512224,2.560975552,-0.792682946,180
2.4,0.427734375,-0.275878906,-0.850097656,0.426829278,2.317073107,1.341463447,2.4,-0.392578125,0.303710938,-0.854492188,-5.365853786,3.170731783,0.731707335,180
2.45,0.439941406,-0.268066406,-0.848632813,-0.48780489,0,0.792682946,2.45,-0.399414063,0.329101563,-0.826660156,-3.536585331,1.341463447,-0.670731723,180
2.5,0.454589844,-0.275878906,-0.837402344,-5.792683125,0.975609779,-1.280487776,2.5,-0.413085938,0.339355469,-0.857421875,1.524390221,-0.365853667,-2.01219511,180
2.55,0.409179688,-0.286621094,-0.857910156,0.914634168,3.719512224,0.48780489,2.55,-0.406738281,0.307128906,-0.863769531,-0.853658557,-0.48780489,-1.402438998,180
2.6,0.442871094,-0.298828125,-0.865234375,-3.353658438,1.829268336,0.304878056,2.6,-0.384277344,0.312988281,-0.846679688,-6.158536434,2.256097555,0.060975611,180
2.65,0.438476563,-0.282226563,-0.860839844,9.939023972,-1.768292665,2.01219511,2.65,-0.388183594,0.34375,-0.834960938,-2.743902445,0.670731723,1.646341443,180
2.7,0.423828125,-0.308105469,-0.875488281,-1.524390221,-4.695121765,-0.670731723,2.7,-0.386230469,0.321289063,-0.84375,2.865853548,-7.926829338,-2.682926893,180
2.75,0.37109375,-0.300292969,-0.919433594,14.45121956,2.682926893,0.792682946,2.75,-0.342773438,0.341308594,-1.000488281,-6.341463566,-7.926829338,1.097561002,180
2.8,0.399902344,-0.266601563,-0.965820313,2.743902445,-15,-9.329268456,2.8,-0.353515625,0.295898438,-0.834472656,0.548780501,-15.97560978,-3.231707335,180
2.85,0.377929688,-0.322753906,-0.966796875,72.01219177,-41.158535,0.670731723,2.85,-0.352539063,0.342773438,-0.774902344,-24.14634132,-25.60975647,-6.768292904,180
2.9,0.425292969,-0.368164063,-0.854980469,-36.76829147,-51.76829147,-17.92682838,2.9,-0.460449219,0.339355469,-0.794921875,-20.79268265,-18.04878044,-8.780488014,180
2.95,0.328125,-0.349121094,-0.878417969,4.146341324,-37.13414764,-6.097560883,2.95,-0.464355469,0.436035156,-0.862304688,-4.817073345,-12.80487823,-2.256097555,180
3,0.265625,-0.393554688,-0.86328125,-20,-21.52439117,-5.548780441,3,-0.481445313,0.373046875,-0.830078125,8.231707573,-11.70731735,-12.5,180
3.05,0.280273438,-0.33984375,-0.875488281,-9.756097794,-8.719511986,2.378048897,3.05,-0.459960938,0.352050781,-0.864746094,8.475609779,-0.365853667,-2.98780489,180
3.1,0.246582031,-0.304199219,-0.880371094,4.634146214,0,1.707317114,3.1,-0.44921875,0.323730469,-0.817382813,6.463414669,2.01219511,-1.219512224,180
3.15,0.241210938,-0.264160156,-0.84765625,-16.52439117,8.170731544,0.792682946,3.15,-0.471191406,0.296875,-0.824707031,3.963414669,0,-3.963414669,180
3.2,0.281738281,-0.263671875,-0.831054688,-10.85365868,14.32926846,1.341463447,3.2,-0.426269531,0.317382813,-0.835449219,0.548780501,3.536585331,0.731707335,180
3.25,0.26171875,-0.200195313,-0.811035156,-5.426829338,22.01219559,-4.451219559,3.25,-0.429199219,0.259277344,-0.796386719,5.914634228,-4.817073345,-2.621951103,180
3.3,0.291992188,-0.2421875,-0.815429688,-4.329268456,24.39024353,-6.463414669,3.3,-0.431640625,0.287597656,-0.770507813,-2.865853548,-12.68292713,-5.243902206,180
3.35,0.359375,-0.216308594,-0.85546875,-0.609756112,27.37804794,-10.54878044,3.35,-0.453125,0.286621094,-0.829101563,3.902439117,-19.51219559,-2.804877996,180
3.4,0.359863281,-0.192382813,-0.916015625,4.573170662,29.3292675,-21.34146309,3.4,-0.500488281,0.289550781,-0.814941406,-7.073170662,-20.9146347,-3.719512224,180
3.45,0.466796875,-0.25390625,-0.979492188,-0.792682946,22.86585426,-18.35365868,3.45,-0.525878906,0.288574219,-0.838378906,-12.3780489,-12.43902397,-4.756097794,180
3.5,0.467773438,-0.2265625,-0.940429688,33.35365677,16.46341515,-20.30487823,3.5,-0.575683594,0.369628906,-0.766601563,-9.39024353,-20.97560883,2.5,180
3.55,0.720214844,-0.309082031,-0.958496094,13.59756088,5.121951103,-13.47560978,3.55,-0.746582031,0.325195313,-0.78515625,-25.54878044,-17.07317162,-1.341463447,180
3.6,0.66015625,-0.196777344,-0.871582031,52.56097412,6.585365772,-14.45121956,3.6,-0.806152344,0.466308594,-0.755859375,-34.81707382,-26.03658485,4.024390221,180
3.65,0.671875,-0.31640625,-0.879394531,3.902439117,33.90243912,-11.76829243,3.65,-0.914550781,0.371582031,-0.819824219,-21.15853691,-31.8292675,-10.18292713,180
3.7,0.693847656,-0.537109375,-0.891113281,38.658535,29.63414574,-19.69512177,3.7,-0.829589844,0.556152344,-0.723632813,-29.87804794,-27.62195206,-6.402439117,180
3.75,0.66796875,-0.314453125,-0.758300781,-12.68292713,26.46341515,-18.59756088,3.75,-0.811035156,0.423828125,-0.612792969,-19.63414574,-40.42683029,-23.35365868,180
3.8,0.549316406,-0.1953125,-0.682128906,29.87804794,30.54878044,-24.75609779,3.8,-0.727539063,0.487792969,-0.510253906,-13.17073154,-44.93902588,-16.76829338,180
3.85,0.533691406,-0.517578125,-0.7265625,10.36585331,33.17073059,-17.25609779,3.85,-0.604492188,0.325195313,-0.590820313,1.524390221,-38.35365677,-7.01219511,180
3.9,0.614257813,-0.303710938,-0.737304688,6.585365772,39.63414764,-12.13414669,3.9,-0.834472656,0.422363281,-0.587890625,-7.865853786,-6.646341324,2.195122004,180
3.95,0.698730469,-0.459960938,-0.781738281,7.621951103,23.35365868,-0.548780501,3.95,-0.670410156,0.459960938,-0.467773438,-12.01219559,1.768292665,6.646341324,180
4,0.661621094,-0.260742188,-0.724121094,11.64634132,5.975609779,-12.19512177,4,-0.78125,0.405273438,-0.511230469,12.3780489,-2.378048897,0.121951222,180
4.05,0.697753906,-0.375,-0.728027344,-0.243902445,-2.01219511,-6.524390221,4.05,-0.722167969,0.390136719,-0.517578125,-4.085365772,7.865853786,-2.865853548,180
4.1,0.626953125,-0.237792969,-0.691894531,1.646341443,-6.158536434,-2.317073107,4.1,-0.738769531,0.379882813,-0.540039063,-0.975609779,12.43902397,-5.670731544,180
4.15,0.596191406,-0.262695313,-0.668945313,1.829268336,-11.15853691,-3.414634228,4.15,-0.675292969,0.333496094,-0.498535156,-7.317073345,15.30487823,-5.365853786,180
4.2,0.594238281,-0.260742188,-0.624511719,12.31707287,-17.5,-4.024390221,4.2,-0.629394531,0.358398438,-0.554199219,-14.51219559,19.87804794,2.98780489,180
4.25,0.53125,-0.252441406,-0.610839844,6.036585331,-9.268292427,-6.280488014,4.25,-0.639160156,0.341796875,-0.523925781,-17.74390221,17.07317162,2.317073107,180
4.3,0.583007813,-0.300292969,-0.604003906,8.353658676,-6.158536434,-3.902439117,4.3,-0.625,0.390136719,-0.556152344,-10.24390221,15.24390221,-1.341463447,180
4.35,0.580078125,-0.303222656,-0.618164063,10.36585331,-4.939024448,-2.682926893,4.35,-0.610351563,0.3515625,-0.542480469,-3.536585331,7.378048897,-0.609756112,180
4.4,0.583007813,-0.275878906,-0.608886719,15.30487823,2.256097555,-4.51219511,4.4,-0.62109375,0.366210938,-0.569824219,-10.79268265,4.573170662,4.695121765,180
4.45,0.531738281,-0.369140625,-0.588378906,6.158536434,13.29268265,-2.195122004,4.45,-0.603515625,0.400390625,-0.589355469,-17.19512177,1.158536553,0.609756112,180
4.5,0.540039063,-0.359375,-0.583984375,14.75609779,17.19512177,0.060975611,4.5,-0.588378906,0.423339844,-0.556640625,-18.71951294,-1.707317114,-0.48780489,180
4.55,0.704101563,-0.425292969,-0.68359375,13.04878044,11.40243912,-1.463414669,4.55,-0.590332031,0.434570313,-0.588867188,-10.73170757,5.548780441,0.731707335,180
4.6,0.634277344,-0.306640625,-0.7265625,10.1219511,12.6219511,-5.121951103,4.6,-0.657226563,0.469726563,-0.529296875,-11.21951199,-3.048780441,9.573170662,180
4.65,0.673339844,-0.3828125,-0.736328125,8.658536911,4.51219511,-6.463414669,4.65,-0.71484375,0.469238281,-0.614257813,-12.86585331,7.195121765,-1.341463447,180
4.7,0.712402344,-0.367675781,-0.727050781,8.902439117,2.621951103,17.5,4.7,-0.673828125,0.502441406,-0.598632813,-16.52439117,8.292682648,-6.951219559,180
4.75,0.702636719,-0.320800781,-0.73828125,-1.524390221,-5.48780489,-0.304878056,4.75,-0.696777344,0.478027344,-0.605957031,-13.53658581,10.91463375,-8.475609779,180
4.8,0.662597656,-0.375976563,-0.718261719,1.280487776,-16.5853653,-10.30487823,4.8,-0.676757813,0.487792969,-0.571777344,-8.414633751,4.878048897,-13.65853691,180
4.85,0.639160156,-0.413085938,-0.687988281,-17.62195206,-34.26829147,-10.85365868,4.85,-0.641113281,0.472167969,-0.580566406,-8.292682648,2.439024448,-21.34146309,180
4.9,0.611816406,-0.359375,-0.700195313,-4.146341324,-26.34146309,-15.91463375,4.9,-0.678222656,0.474609375,-0.579101563,-8.048780441,5,-18.90243912,180
4.95,0.6171875,-0.341308594,-0.678710938,-13.04878044,-38.53658676,-19.02439117,4.95,-0.619140625,0.455078125,-0.548828125,-10.42682934,6.951219559,-24.45121956,180
5,0.576660156,-0.321777344,-0.699707031,-8.292682648,-25.60975647,-20.73170662,5,-0.71875,0.453125,-0.566894531,-3.963414669,8.353658676,-22.98780441,180
5.05,0.595214844,-0.248046875,-0.70703125,-10.85365868,-19.0853653,-19.51219559,5.05,-0.68359375,0.426269531,-0.557617188,-14.32926846,9.695121765,-27.92682838,180
5.1,0.581054688,-0.287109375,-0.707519531,-7.378048897,-18.53658485,-26.46341515,5.1,-0.727050781,0.416015625,-0.590820313,-14.26829243,12.07317066,-28.10975647,180
5.15,0.56640625,-0.254882813,-0.702148438,-6.402439117,-15.67073154,-30.85365868,5.15,-0.674804688,0.399902344,-0.550292969,-24.57317162,9.085366249,-32.13414764,180
5.2,0.591796875,-0.249023438,-0.707519531,-3.292682886,-13.90243912,-31.5853653,5.2,-0.688476563,0.4140625,-0.546875,-29.51219559,11.95121956,-23.35365868,180
5.25,0.650390625,-0.280761719,-0.705078125,11.15853691,-11.15853691,-34.93902588,5.25,-0.723632813,0.416992188,-0.536621094,-23.10975647,5.792683125,-25.60975647,180
5.3,0.639648438,-0.265136719,-0.724121094,4.573170662,-4.329268456,-31.52439117,5.3,-0.757324219,0.429199219,-0.520019531,-28.59756088,5.792683125,-23.04878044,180
5.35,0.653808594,-0.287109375,-0.716308594,21.95121956,-3.902439117,-28.35365868,5.35,-0.770507813,0.440917969,-0.487792969,-25.60975647,5.304878235,-16.21951294,180
5.4,0.643066406,-0.312988281,-0.720214844,16.34146309,-1.280487776,-23.10975647,5.4,-0.759765625,0.458496094,-0.476074219,-16.64634132,5.975609779,-15.1219511,180
5.45,0.58984375,-0.340820313,-0.693847656,7.439024448,-0.48780489,-15.24390221,5.45,-0.744628906,0.389160156,-0.474609375,-9.512195587,1.280487776,-16.28048706,180
5.5,0.631835938,-0.281738281,-0.714355469,16.09756088,2.01219511,-1.585365891,5.5,-0.723144531,0.433105469,-0.486816406,-8.353658676,3.597560883,-8.658536911,180
5.55,0.627929688,-0.269042969,-0.758789063,23.71951294,-3.536585331,-11.34146309,5.55,-0.759765625,0.416503906,-0.502441406,-9.268292427,4.329268456,-6.463414669,180
5.6,0.602050781,-0.337402344,-0.673339844,46.09756088,9.63414669,-1.707317114,5.6,-0.770019531,0.438964844,-0.510253906,-8.292682648,5.121951103,-7.378048897,180
5.65,0.722167969,-0.301757813,-0.848632813,23.35365868,3.841463327,-0.670731723,5.65,-0.748046875,0.466796875,-0.552734375,-7.134146214,11.15853691,-2.743902445,180
5.7,0.617675781,-0.343261719,-0.71484375,39.20731735,14.8780489,-0.060975611,5.7,-0.813964844,0.391113281,-0.541015625,1.707317114,2.317073107,-3.048780441,180
5.75,0.630371094,-0.318847656,-0.721191406,-11.21951199,-5.304878235,-17.98780441,5.75,-0.727050781,0.421875,-0.530761719,-6.951219559,6.219511986,-5.731707096,180
5.8,0.562011719,-0.324707031,-0.737304688,10.85365868,-2.98780489,-2.073170662,5.8,-0.784667969,0.338867188,-0.552734375,-2.865853548,6.341463566,-3.963414669,180
5.85,0.623046875,-0.310058594,-0.717285156,-4.756097794,-2.865853548,-6.768292904,5.85,-0.705078125,0.413574219,-0.539550781,-10.06097603,12.92682934,-5,180
5.9,0.619140625,-0.301757813,-0.696289063,-2.378048897,-8.170731544,-11.15853691,5.9,-0.727539063,0.395507813,-0.53125,-2.804877996,8.719511986,-2.134146452,180
5.95,0.601074219,-0.248046875,-0.687988281,-1.768292665,-5.853658676,-4.878048897,5.95,-0.722167969,0.397949219,-0.546875,-4.146341324,10.30487823,-3.719512224,180
6,0.606933594,-0.297851563,-0.718261719,-2.926829338,0.670731723,4.634146214,6,-0.733886719,0.362792969,-0.530761719,-4.268292904,6.158536434,-2.439024448,180
6.05,0.618652344,-0.2734375,-0.655273438,-4.573170662,10.85365868,-14.57317066,6.05,-0.713378906,0.423339844,-0.556152344,-4.756097794,6.219511986,-4.634146214,180
6.1,0.687988281,-0.235351563,-0.7109375,-4.634146214,5.670731544,-4.51219511,6.1,-0.725097656,0.39453125,-0.549316406,-0.182926834,3.719512224,-2.439024448,180
6.15,0.544433594,-0.228027344,-0.764160156,6.402439117,2.378048897,-0.426829278,6.15,-0.719726563,0.401367188,-0.571777344,-2.317073107,3.719512224,-7.926829338,180
6.2,0.64453125,-0.261230469,-0.777832031,0.243902445,-6.219511986,-3.170731783,6.2,-0.728515625,0.41796875,-0.595214844,-5.975609779,7.317073345,-6.585365772,180
6.25,0.615722656,-0.236328125,-0.744140625,0.121951222,-1.097561002,-11.70731735,6.25,-0.7265625,0.369628906,-0.565917969,-8.414633751,12.68292713,-16.89024353,180
6.3,0.657226563,-0.298339844,-0.733886719,2.317073107,-7.01219511,-21.89024353,6.3,-0.732910156,0.3984375,-0.560546875,-10.30487823,12.92682934,-16.46341515,180
6.35,0.591796875,-0.217285156,-0.73828125,10.48780441,-17.31707382,-27.37804794,6.35,-0.722167969,0.392578125,-0.565917969,-8.536585808,9.329268456,-21.09756088,180
6.4,0.62890625,-0.293945313,-0.735351563,5.121951103,-12.19512177,-25.06097603,6.4,-0.738769531,0.3359375,-0.596679688,-7.073170662,9.63414669,-23.4146347,180
6.45,0.608398438,-0.178222656,-0.770507813,15.24390221,-9.268292427,-25.06097603,6.45,-0.721191406,0.37109375,-0.592773438,-16.64634132,14.08536625,-22.07317162,180
6.5,0.634277344,-0.222167969,-0.732910156,7.926829338,-11.89024353,-23.35365868,6.5,-0.748535156,0.293945313,-0.569824219,-18.53658485,15.1219511,-27.37804794,180
6.55,0.616210938,-0.184570313,-0.751953125,18.90243912,-8.597560883,-33.53658676,6.55,-0.743164063,0.337402344,-0.580566406,-22.01219559,16.28048706,-26.52439117,180
6.6,0.640625,-0.262207031,-0.705566406,11.89024353,-11.58536625,-26.52439117,6.6,-0.73828125,0.322753906,-0.576660156,-27.37804794,18.4146347,-27.31707382,180
6.65,0.65234375,-0.2265625,-0.745117188,11.95121956,-12.86585331,-23.78048706,6.65,-0.746582031,0.332519531,-0.562011719,-25.9146347,18.71951294,-23.90243912,180
6.7,0.645019531,-0.278320313,-0.725097656,11.15853691,-10.85365868,-20.42682838,6.7,-0.755371094,0.339355469,-0.568847656,-20.73170662,17.19512177,-21.46341515,180
6.75,0.654785156,-0.291015625,-0.720703125,8.048780441,-13.47560978,-14.8780489,6.75,-0.759277344,0.339355469,-0.580078125,-18.47560883,16.21951294,-17.92682838,180
6.8,0.625,-0.2734375,-0.715820313,9.939023972,-7.804878235,-13.04878044,6.8,-0.748046875,0.33984375,-0.563964844,-15.36585331,9.329268456,-11.58536625,180
6.85,0.650390625,-0.315917969,-0.707519531,7.073170662,-7.5,-2.134146452,6.85,-0.744628906,0.347167969,-0.581542969,-12.25609779,11.52439022,-4.634146214,180
6.9,0.641113281,-0.247070313,-0.725097656,0.731707335,-5.670731544,0,6.9,-0.738769531,0.372070313,-0.576660156,-7.926829338,8.597560883,-1.890243888,180
6.95,0.661132813,-0.268066406,-0.684570313,12.6219511,-1.097561002,3.170731783,6.95,-0.764160156,0.374023438,-0.566894531,4.024390221,-0.060975611,2.926829338,180
7,0.639648438,-0.336914063,-0.717285156,8.902439117,2.682926893,9.573170662,7,-0.74609375,0.338378906,-0.572753906,7.560975552,-1.341463447,7.01219511,180
7.05,0.604980469,-0.365722656,-0.713378906,-5.060975552,6.463414669,15.48780441,7.05,-0.739257813,0.354980469,-0.559570313,15.42682934,-7.682926655,16.8292675,180
7.1,0.622558594,-0.306640625,-0.73828125,-9.817072868,10.60975647,22.74390221,7.1,-0.728515625,0.350097656,-0.609375,30.18292618,-12.13414669,19.0853653,180
7.15,0.609375,-0.281738281,-0.761230469,-1.219512224,15.60975647,28.35365868,7.15,-0.731445313,0.344238281,-0.623535156,30.9146347,-9.39024353,22.07317162,180
7.2,0.626464844,-0.254882813,-0.807617188,-17.56097603,18.53658485,29.39024353,7.2,-0.806152344,0.278808594,-0.661621094,29.51219559,0.48780489,20.9146347,180
7.25,0.639160156,-0.247070313,-0.759765625,-32.01219559,5.792683125,25.73170662,7.25,-0.681152344,0.280273438,-0.577636719,20,-2.317073107,19.20731735,180
7.3,0.599121094,-0.26171875,-0.763671875,-28.78048706,-3.353658438,27.86585426,7.3,-0.697753906,0.310546875,-0.595703125,37.25609589,-16.09756088,23.23170662,180
7.35,0.574707031,-0.260253906,-0.739257813,-32.86585236,-0.48780489,28.59756088,7.35,-0.722167969,0.28515625,-0.649902344,33.59756088,-10.85365868,22.98780441,180
7.4,0.582519531,-0.275390625,-0.743164063,-29.63414574,2.621951103,32.01219559,7.4,-0.706542969,0.285644531,-0.633300781,27.80487823,-9.146341324,23.4146347,180
7.45,0.596191406,-0.233886719,-0.770019531,-24.51219559,9.817072868,33.658535,7.45,-0.723632813,0.309570313,-0.639648438,30.12195206,-8.475609779,28.35365868,180
7.5,0.595703125,-0.221679688,-0.755371094,-43.78048706,7.621951103,31.52439117,7.5,-0.705566406,0.297851563,-0.610351563,26.34146309,-9.085366249,26.21951294,180
7.55,0.583984375,-0.211914063,-0.775390625,-34.69512177,6.280488014,32.13414764,7.55,-0.713378906,0.321289063,-0.633789063,31.28048706,-11.28048801,25.9146347,180
7.6,0.58203125,-0.170898438,-0.768554688,-40.48780441,7.926829338,29.45121956,7.6,-0.718261719,0.280273438,-0.625488281,30.79268265,-13.10975647,21.46341515,180
7.65,0.587890625,-0.201660156,-0.779785156,-43.04878235,10.54878044,30.97560883,7.65,-0.711914063,0.292480469,-0.635253906,27.19512177,-11.15853691,20.79268265,180
7.7,0.573730469,-0.1796875,-0.755371094,-34.57316971,10.1219511,28.84146309,7.7,-0.712402344,0.306152344,-0.628417969,33.658535,-15.48780441,19.14634132,180
7.75,0.568359375,-0.181152344,-0.771484375,-32.62195206,9.756097794,26.40243912,7.75,-0.690429688,0.266601563,-0.620605469,27.74390221,-14.57317066,18.04878044,180
7.8,0.577636719,-0.192382813,-0.770507813,-27.68292618,12.43902397,26.5853653,7.8,-0.709472656,0.287109375,-0.620605469,25.48780441,-12.5,18.84146309,180
7.85,0.600585938,-0.166992188,-0.74609375,-27.86585426,10.48780441,23.47560883,7.85,-0.709472656,0.312011719,-0.610351563,27.68292618,-13.29268265,18.65853691,180
7.9,0.591308594,-0.206542969,-0.774414063,-14.02439022,9.878048897,23.1707325,7.9,-0.70703125,0.304199219,-0.6171875,31.52439117,-15.67073154,16.76829338,180
7.95,0.579101563,-0.132324219,-0.780273438,-24.63414574,12.98780441,20.73170662,7.95,-0.720703125,0.259277344,-0.636230469,24.63414574,-13.47560978,13.90243912,180
8,0.581054688,-0.217285156,-0.796386719,-23.10975647,12.19512177,20.97560883,8,-0.690917969,0.280761719,-0.62890625,25.24390221,-14.14634132,13.84146309,180
8.05,0.583007813,-0.120117188,-0.78125,-17.80487823,11.46341419,18.71951294,8.05,-0.733886719,0.251953125,-0.637695313,23.90243912,-14.69512177,15.67073154,180
8.1,0.590820313,-0.172851563,-0.791503906,-19.87804794,9.512195587,16.64634132,8.1,-0.711425781,0.260742188,-0.616210938,11.40243912,-9.39024353,12.98780441,180
8.15,0.583984375,-0.177246094,-0.770996094,-14.93902397,7.01219511,15.73170757,8.15,-0.711914063,0.2890625,-0.621582031,12.80487823,-10,13.65853691,180
8.2,0.615722656,-0.148925781,-0.773925781,-15.42682934,7.5,13.96341419,8.2,-0.739746094,0.266113281,-0.608398438,14.8780489,-9.695121765,10.97560978,180
8.25,0.616210938,-0.159179688,-0.774414063,-14.02439022,7.195121765,11.09756088,8.25,-0.732421875,0.284667969,-0.6015625,10.18292713,-8.414633751,8.902439117,180
8.3,0.628417969,-0.166992188,-0.768066406,-10.91463375,5.426829338,9.146341324,8.3,-0.765136719,0.284667969,-0.606445313,11.09756088,-10,8.231707573,180
8.35,0.637695313,-0.164550781,-0.778808594,-9.63414669,5.548780441,7.073170662,8.35,-0.743164063,0.314941406,-0.61328125,10.91463375,-10.97560978,6.585365772,180
8.4,0.6328125,-0.185546875,-0.770507813,-8.231707573,4.146341324,4.146341324,8.4,-0.75390625,0.297851563,-0.605957031,6.402439117,-8.902439117,4.451219559,180
8.45,0.656738281,-0.179199219,-0.779785156,-2.621951103,1.890243888,3.475609779,8.45,-0.770019531,0.311523438,-0.572753906,3.841463327,-7.01219511,3.109755993,180
8.5,0.653320313,-0.168457031,-0.771972656,-3.658536673,-0.243902445,1.768292665,8.5,-0.780761719,0.306152344,-0.567871094,2.621951103,-5.304878235,3.231707335,180
8.55,0.645507813,-0.1796875,-0.771972656,8.780488014,-0.243902445,2.5,8.55,-0.7890625,0.30078125,-0.5703125,8.780488014,-5.365853786,3.292682886,180
8.6,0.651367188,-0.034179688,-0.756347656,36.158535,1.158536553,-6.829268456,8.6,-0.7890625,0.283691406,-0.573730469,10.85365868,-5.548780441,2.073170662,180
8.65,0.642578125,-0.347167969,-0.788085938,7.98780489,-3.414634228,3.353658438,8.65,-0.7578125,0.253417969,-0.569335938,6.341463566,-5.670731544,6.158536434,180
8.7,0.600097656,-0.114257813,-0.733886719,-3.719512224,-1.829268336,-0.792682946,8.7,-0.790039063,0.2578125,-0.581054688,-0.365853667,-0.792682946,1.463414669,180
8.75,0.632324219,-0.310546875,-0.783203125,7.195121765,-2.256097555,7.378048897,8.75,-0.752441406,0.286132813,-0.560058594,21.21951294,-6.463414669,4.207316875,180
8.8,0.608398438,-0.218261719,-0.742675781,-2.682926893,-0.365853667,7.378048897,8.8,-0.823730469,0.236816406,-0.616210938,8.475609779,0.304878056,4.695121765,180
8.85,0.595214844,-0.255859375,-0.768066406,-0.853658557,2.01219511,11.28048801,8.85,-0.75390625,0.267089844,-0.579589844,6.463414669,-0.365853667,8.231707573,180
8.9,0.603027344,-0.244628906,-0.750488281,-13.10975647,6.097560883,13.17073154,8.9,-0.762695313,0.265625,-0.626953125,1.829268336,4.939024448,10.48780441,180
8.95,0.599121094,-0.220214844,-0.778808594,14.69512177,4.573170662,14.08536625,8.95,-0.732910156,0.266113281,-0.578613281,6.524390221,5.609755993,14.57317066,180
9,0.608398438,-0.217773438,-0.787109375,4.878048897,-0.243902445,11.52439022,9,-0.742675781,0.264648438,-0.5859375,3.536585331,2.743902445,13.84146309,180
9.05,0.591796875,-0.203613281,-0.772460938,11.58536625,-1.524390221,8.536585808,9.05,-0.737304688,0.263671875,-0.596191406,3.597560883,7.743902206,14.57317066,180
9.1,0.580078125,-0.195800781,-0.770019531,-0.914634168,-6.280488014,3.658536673,9.1,-0.717773438,0.267089844,-0.583496094,0.304878056,2.743902445,5.975609779,180
9.15,0.571289063,-0.214355469,-0.756347656,7.926829338,-5.48780489,0.365853667,9.15,-0.732421875,0.270507813,-0.619140625,-1.524390221,5.853658676,2.01219511,180
9.2,0.572753906,-0.217285156,-0.753417969,0.792682946,-6.280488014,-6.158536434,9.2,-0.720703125,0.279785156,-0.602050781,-5.670731544,3.292682886,-4.939024448,180
9.25,0.58203125,-0.2578125,-0.767578125,10.1219511,-3.963414669,-7.317073345,9.25,-0.737304688,0.273925781,-0.625,-8.780488014,6.829268456,-6.402439117,180
9.3,0.586425781,-0.231933594,-0.782226563,7.073170662,-3.292682886,-10.85365868,9.3,-0.723144531,0.299316406,-0.604003906,-13.53658581,6.585365772,-10.18292713,180
9.35,0.590332031,-0.230957031,-0.767578125,10.30487823,-4.329268456,-14.32926846,9.35,-0.748535156,0.281738281,-0.618652344,-13.41463375,8.719511986,-12.43902397,180
9.4,0.600097656,-0.220703125,-0.770996094,10.24390221,-5.243902206,-16.28048706,9.4,-0.734375,0.280761719,-0.584960938,-17.74390221,4.939024448,-14.8780489,180
9.45,0.582519531,-0.240234375,-0.728027344,3.292682886,-3.231707335,-17.74390221,9.45,-0.7421875,0.278808594,-0.616699219,-21.95121956,7.073170662,-15.54878044,180
9.5,0.598144531,-0.248535156,-0.745605469,-1.829268336,0.426829278,-19.75609779,9.5,-0.735839844,0.299316406,-0.607421875,-18.29268265,7.01219511,-17.56097603,180
9.55,0.604492188,-0.212890625,-0.7578125,10.85365868,3.048780441,-20.54878044,9.55,-0.750488281,0.292480469,-0.614257813,-21.28048706,10.30487823,-20.54878044,180
9.6,0.628417969,-0.267578125,-0.755371094,8.902439117,2.134146452,-20.79268265,9.6,-0.748535156,0.299316406,-0.606933594,-21.28048706,13.53658581,-17.98780441,180
9.65,0.613769531,-0.248046875,-0.76171875,14.69512177,2.682926893,-19.26829338,9.65,-0.768554688,0.280761719,-0.602539063,-28.35365868,16.8292675,-20.36585426,180
9.7,0.630859375,-0.270507813,-0.754394531,-0.182926834,2.073170662,-17.92682838,9.7,-0.728027344,0.291503906,-0.604492188,-28.96341515,17.92682838,-19.81707382,180
9.75,0.62890625,-0.239257813,-0.744140625,11.52439022,-0.670731723,-15.85365868,9.75,-0.735351563,0.305664063,-0.608398438,-24.87804794,17.80487823,-14.32926846,180
